"","Name","Width","Height","Unmasked_Pixels","MeanRcc"
"169","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_174_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.330212301805984
"170","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_175_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.327945448070116
"171","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_176_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.322433032422386
"172","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_177_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.308862359805876
"173","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_178_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.322027752510831
"174","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_179_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.32521484051932
"175","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_180_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.327961617543246
"176","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_181_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.309641380875032
"177","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_182_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.309200916453398
"178","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_183_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.302524062053892
"179","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_184_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.318691870316265
"180","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_185_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.323814436077779
"181","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_186_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.304883964221061
"182","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_187_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.313717157984999
"183","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_188_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.322635950560541
"184","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_189_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.325846106855446
"185","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_190_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.317906304746702
"186","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_191_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.324296017083575
"187","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_192_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.317871002689431
"188","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_193_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.310326303893546
"189","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_194_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.299866442215805
"190","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_195_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.312284317585069
"191","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_196_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.313673601138603
"192","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_197_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.301673622452563
"193","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_198_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.309835571087404
"194","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_199_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.306388039818739
"195","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_200_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.315932610855905
"196","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_201_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.308262818801485
"197","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_202_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.300732759845138
"198","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_203_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.322651501156726
"199","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_204_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.316691925885623
"200","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_205_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.298714419550272
"201","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_206_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.313883548908505
"202","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_207_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.326589659196732
"203","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_208_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.315140751013741
"204","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_209_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.318592222574198
"205","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_210_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.321338213437143
"206","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_211_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.323809526720439
"207","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_212_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.32478899773528
"208","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_213_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.323704742412964
"209","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_214_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.317021043168045
"210","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_215_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.312016594802197
"211","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_216_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.322604957485867
"212","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_217_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.322900055349877
"213","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_218_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.324378623062039
"214","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_219_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.315193375890704
"215","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_220_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.322685041276911
"216","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_221_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.317541556875204
"217","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_222_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.321236717173918
"218","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_223_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.325317046175277
"219","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_224_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.310232747225614
"220","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_225_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.326419703706437
"221","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_226_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.326712393581595
"222","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_227_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.324238748122313
"223","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_228_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.31127711941803
"224","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_229_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.308246288698138
"225","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_230_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.327060447783489
"226","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_231_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.312914915438209
"227","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_232_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.320016762973119
"228","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_233_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.31242864061319
"229","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_234_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.309817744885331
"230","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_235_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.318877522953381
"231","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_236_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.325535226372727
"232","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_237_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.326340843805758
"233","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_238_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.319553618967226
"234","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_239_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.323939737745632
"235","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_240_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.309740192486549
"236","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_241_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.318463230438224
"237","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_242_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.314405493828391
"238","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_243_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.326578410341064
"239","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_244_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.311758631242232
"240","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_245_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.32757916205932
"241","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_246_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.31929464355793
"242","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_247_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.328523310295743
"243","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_248_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.322575799722569
"244","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_249_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.321742575624132
"245","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_250_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.317503831370977
"246","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_251_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.318224171253311
"247","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_252_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.319837678558244
"248","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_253_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.32824344582453
"249","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_254_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.326302446425465
"250","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_255_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.311641137164339
"251","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_256_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.313303366588066
"252","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_257_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.313078550832597
"253","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_258_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.331851355798719
"254","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_259_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.321263934841044
"255","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_260_1130+0900_TKY__y18_d.jpg",2272,1704,1288929,0.326336145433343
"256","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_261_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.335622305212628
"257","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_262_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.329516257549525
"258","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_263_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.340713953001339
"259","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_264_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.339101786182526
"260","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_265_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.341246763664806
"261","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_266_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.341246683053559
"262","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_267_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.338005423475108
"263","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_268_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.326548045140899
"264","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_269_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.338875310152252
"265","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_270_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.340294033346449
"266","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_271_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.346364376726239
"267","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_272_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.337659275370203
"268","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_273_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.342936582919316
"269","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_274_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.342227484012288
"270","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_275_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.336405400947587
"271","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_276_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.337958499181956
"272","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_277_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.337786402890012
"273","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_278_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.344459044815223
"274","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_279_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.341475572524994
"275","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_280_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.35151955148295
"276","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_281_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.35415364943416
"277","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_282_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.356187611405466
"278","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_283_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.360519660766953
"279","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_284_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.368577185021376
"280","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_285_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.374301928321286
"281","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_286_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.387646825675406
"282","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_287_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.377042862596354
"283","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_288_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.397508681593622
"284","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_289_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.388756238867999
"285","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_290_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.396860465255492
"286","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_291_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.398570495365129
"287","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_292_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.396348301777195
"288","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_293_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.391637117043256
"289","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_294_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.39313218926264
"290","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_295_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.386362580215526
"291","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_296_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.399713316584758
"292","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_297_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.389184119909819
"293","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_298_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.39366986084177
"294","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_299_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.385630844662079
"295","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_300_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.393759492154977
"296","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_301_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.389152434122096
"297","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_302_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.354116503813896
"298","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_303_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.386922872376966
"299","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_304_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.384854588786465
"300","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_305_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.357106291023553
"301","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_306_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.376366129859789
"302","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_307_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.375681653599629
"303","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_308_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.371372632304849
"304","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_309_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.370319991479829
"305","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_310_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.363486350715247
"306","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_311_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.363724137670551
"307","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_312_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.355912087423471
"308","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_313_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.354719786551033
"309","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_314_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.356572794227739
"310","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_315_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.359003584914597
"311","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_316_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.310188727013289
"312","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_317_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.33564219685061
"313","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_318_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.329104143068966
"314","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_319_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.351813238533838
"315","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_320_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.34062477247003
"316","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_321_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.351383684357529
"317","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_322_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.356406831053585
"318","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_323_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.363977643878845
"319","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_324_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.367088426865936
"320","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_325_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.349471473472578
"321","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_326_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.352907895148113
"322","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_327_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.325132089812399
"323","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_328_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.350169831116983
"324","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_329_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.350716491167219
"325","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_330_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.353548916463932
"326","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_331_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.328054587993145
"327","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_332_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.35884022677161
"328","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_333_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.350068295382932
"329","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_334_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.348224070711769
"330","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_335_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.337314187047467
"331","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_336_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.324896591426894
"332","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_337_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.320444939753058
"333","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_338_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.319107894222734
"334","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_339_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.328982100443383
"335","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_340_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.32901552940661
"336","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_341_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.323506815045138
"337","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_342_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.313641245725261
"338","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_343_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.330882719944587
